,LocationAbbr,LocationDesc,Year,Datasource,TopicDesc,MeasureDesc,SubMeasureDesc,Data_Value,Data_Value_Unit,Data_Value_Type,GeoLocation,Source,TopicTypeId,TopicId,MeasureId,SubMeasureID,SubMeasureIdDisplayOrder,Latitude,Longitude
1450,DE,Delaware,2009,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.351,$,Dollars,"(39.008830667, -75.577741168)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.008830667, -75.577741168
1451,IN,Indiana,2018,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.716,$,Dollars,"(39.766910452, -86.149960194)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.766910452, -86.149960194
1452,UT,Utah,2016,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,6.504,$,Dollars,"(39.360700171, -111.587130635)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.360700171, -111.587130635
1453,MN,Minnesota,1992,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.156,$,Dollars,"(46.355648736, -94.794200503)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,46.355648736, -94.794200503
1454,IN,Indiana,1983,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.852,$,Dollars,"(39.766910452, -86.149960194)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.766910452, -86.149960194
1455,MD,Maryland,1997,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.973,$,Dollars,"(39.290580964, -76.609260111)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.290580964, -76.609260111
1456,MT,Montana,2013,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,6.155,$,Dollars,"(47.066528972, -109.424420645)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.066528972, -109.424420645
1457,MO,Missouri,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.239,$,Dollars,"(38.635790776, -92.566300053)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.635790776, -92.566300053
1458,TN,Tennessee,2003,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.182,$,Dollars,"(35.68094058, -85.774490914)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,35.68094058, -85.774490914
1459,OR,Oregon,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.7719999999999998,$,Dollars,"(44.567449424, -120.155031326)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.567449424, -120.155031326
1460,IL,Illinois,1989,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.473,$,Dollars,"(40.485010283, -88.997710178)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.485010283, -88.997710178
1461,DE,Delaware,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.741,$,Dollars,"(39.008830667, -75.577741168)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.008830667, -75.577741168
1462,NM,New Mexico,1973,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.43700000000000006,$,Dollars,"(34.520880952, -106.240580985)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,34.520880952, -106.240580985
1463,WI,Wisconsin,2016,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,7.51,$,Dollars,"(44.393191174, -89.816370742)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.393191174, -89.816370742
1464,LA,Louisiana,1972,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.39899999999999997,$,Dollars,"(31.312660644, -92.445680071)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,31.312660644, -92.445680071
1465,NY,New York,2007,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.472,$,Dollars,"(42.827001032, -75.543970427)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.827001032, -75.543970427
1466,NJ,New Jersey,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.911,$,Dollars,"(40.130570048, -74.273691288)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.130570048, -74.273691288
1467,MT,Montana,1986,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.062,$,Dollars,"(47.066528972, -109.424420645)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.066528972, -109.424420645
1468,MT,Montana,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.217,$,Dollars,"(47.066528972, -109.424420645)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.066528972, -109.424420645
1469,MT,Montana,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.604,$,Dollars,"(47.066528972, -109.424420645)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.066528972, -109.424420645
1470,NY,New York,1970,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.41700000000000004,$,Dollars,"(42.827001032, -75.543970427)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.827001032, -75.543970427
1471,PA,Pennsylvania,1974,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.498,$,Dollars,"(40.793730152, -77.860700294)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.793730152, -77.860700294
1472,CT,Connecticut,2006,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.67,$,Dollars,"(41.56266102, -72.649840952)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,41.56266102, -72.649840952
1473,TN,Tennessee,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.639,$,Dollars,"(35.68094058, -85.774490914)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,35.68094058, -85.774490914
1474,IL,Illinois,1974,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.452,$,Dollars,"(40.485010283, -88.997710178)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.485010283, -88.997710178
1475,CO,Colorado,2004,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.429,$,Dollars,"(38.843840757, -106.133610921)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.843840757, -106.133610921
1476,WY,Wyoming,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.643,$,Dollars,"(43.235541343, -108.109830353)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.235541343, -108.109830353
1477,VT,Vermont,1973,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.413,$,Dollars,"(43.625381239, -72.517640791)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.625381239, -72.517640791
1478,IN,Indiana,1986,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.001,$,Dollars,"(39.766910452, -86.149960194)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.766910452, -86.149960194
1479,WI,Wisconsin,1990,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.5859999999999999,$,Dollars,"(44.393191174, -89.816370742)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.393191174, -89.816370742
1480,OR,Oregon,1985,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.047,$,Dollars,"(44.567449424, -120.155031326)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.567449424, -120.155031326
1481,CT,Connecticut,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.584,$,Dollars,"(41.56266102, -72.649840952)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,41.56266102, -72.649840952
1482,SC,South Carolina,2014,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.987,$,Dollars,"(33.998821303, -81.045371207)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,33.998821303, -81.045371207
1483,ME,Maine,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.6970000000000001,$,Dollars,"(45.254228894001, -68.985031336)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,45.254228894001, -68.985031336
1484,AL,Alabama,1993,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.546,$,Dollars,"(32.840571122, -86.631860762)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,32.840571122, -86.631860762
1485,IL,Illinois,1972,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.41,$,Dollars,"(40.485010283, -88.997710178)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.485010283, -88.997710178
1486,MS,Mississippi,2011,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.948,$,Dollars,"(32.745510099, -89.538030825)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,32.745510099, -89.538030825
1487,DE,Delaware,1975,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.501,$,Dollars,"(39.008830667, -75.577741168)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.008830667, -75.577741168
1488,CO,Colorado,2014,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.431,$,Dollars,"(38.843840757, -106.133610921)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.843840757, -106.133610921
1489,NJ,New Jersey,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,7.322,$,Dollars,"(40.130570048, -74.273691288)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.130570048, -74.273691288
1490,RI,Rhode Island,1991,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.9,$,Dollars,"(41.708280193, -71.522470314)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,41.708280193, -71.522470314
1491,MA,Massachusetts,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.708,$,Dollars,"(42.27687047, -72.082690675)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.27687047, -72.082690675
1492,TX,Texas,1994,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.85,$,Dollars,"(31.827240407, -99.426770206)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,31.827240407, -99.426770206
1493,NJ,New Jersey,2019,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,8.061,$,Dollars,"(40.130570048, -74.273691288)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.130570048, -74.273691288
1494,UT,Utah,1990,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.671,$,Dollars,"(39.360700171, -111.587130635)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.360700171, -111.587130635
1495,AR,Arkansas,1999,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.793,$,Dollars,"(34.748650124, -92.274490743)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,34.748650124, -92.274490743
1496,VA,Virginia,1986,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.946,$,Dollars,"(37.542680674, -78.457890463)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,37.542680674, -78.457890463
1497,UT,Utah,1972,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.365,$,Dollars,"(39.360700171, -111.587130635)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.360700171, -111.587130635
1498,MI,Michigan,1987,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.222,$,Dollars,"(44.661319543001, -84.71439027)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.661319543001, -84.71439027
1499,VT,Vermont,2013,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,7.672000000000001,$,Dollars,"(43.625381239, -72.517640791)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.625381239, -72.517640791
1500,HI,Hawaii,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.311,$,Dollars,"(21.304850435, -157.857749403)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,21.304850435, -157.857749403
1501,OH,Ohio,2002,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.592,$,Dollars,"(40.060210141, -82.404260056)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.060210141, -82.404260056
1502,OR,Oregon,1992,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.919,$,Dollars,"(44.567449424, -120.155031326)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.567449424, -120.155031326
1503,PA,Pennsylvania,1993,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.581,$,Dollars,"(40.793730152, -77.860700294)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.793730152, -77.860700294
1504,VA,Virginia,2004,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.282,$,Dollars,"(37.542680674, -78.457890463)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,37.542680674, -78.457890463
1505,IN,Indiana,1981,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.6509999999999999,$,Dollars,"(39.766910452, -86.149960194)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.766910452, -86.149960194
1506,UT,Utah,1980,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.627,$,Dollars,"(39.360700171, -111.587130635)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.360700171, -111.587130635
1507,WI,Wisconsin,1976,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.521,$,Dollars,"(44.393191174, -89.816370742)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.393191174, -89.816370742
1508,TN,Tennessee,1995,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.5590000000000002,$,Dollars,"(35.68094058, -85.774490914)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,35.68094058, -85.774490914
1509,MO,Missouri,1984,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.937,$,Dollars,"(38.635790776, -92.566300053)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.635790776, -92.566300053
1510,ME,Maine,2000,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.532,$,Dollars,"(45.254228894001, -68.985031336)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,45.254228894001, -68.985031336
1511,MT,Montana,1977,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.519,$,Dollars,"(47.066528972, -109.424420645)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,47.066528972, -109.424420645
1512,OR,Oregon,1984,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.975,$,Dollars,"(44.567449424, -120.155031326)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.567449424, -120.155031326
1513,AK,Alaska,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,6.69,$,Dollars,"(64.845079957001, -147.722059036)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,64.845079957001, -147.722059036
1514,NY,New York,1978,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.611,$,Dollars,"(42.827001032, -75.543970427)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,42.827001032, -75.543970427
1515,SC,South Carolina,1989,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.252,$,Dollars,"(33.998821303, -81.045371207)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,33.998821303, -81.045371207
1516,KS,Kansas,1984,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.975,$,Dollars,"(38.3477403, -98.200781227)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.3477403, -98.200781227
1517,RI,Rhode Island,2012,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,8.23,$,Dollars,"(41.708280193, -71.522470314)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,41.708280193, -71.522470314
1518,MN,Minnesota,1996,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.168,$,Dollars,"(46.355648736, -94.794200503)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,46.355648736, -94.794200503
1519,UT,Utah,1983,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.953,$,Dollars,"(39.360700171, -111.587130635)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.360700171, -111.587130635
1520,WI,Wisconsin,1977,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.5710000000000001,$,Dollars,"(44.393191174, -89.816370742)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,44.393191174, -89.816370742
1521,WY,Wyoming,2013,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.018,$,Dollars,"(43.235541343, -108.109830353)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,43.235541343, -108.109830353
1522,WV,West Virginia,2015,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,4.9,$,Dollars,"(38.665510202, -80.712640135)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,38.665510202, -80.712640135
1523,SC,South Carolina,1976,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,0.42200000000000004,$,Dollars,"(33.998821303, -81.045371207)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,33.998821303, -81.045371207
1524,AL,Alabama,2008,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,3.752,$,Dollars,"(32.840571122, -86.631860762)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,32.840571122, -86.631860762
1525,PA,Pennsylvania,2000,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,2.9189999999999996,$,Dollars,"(40.793730152, -77.860700294)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.793730152, -77.860700294
1526,MD,Maryland,2015,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,6.556,$,Dollars,"(39.290580964, -76.609260111)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,39.290580964, -76.609260111
1527,TX,Texas,2015,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,5.946000000000001,$,Dollars,"(31.827240407, -99.426770206)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,31.827240407, -99.426770206
1528,OH,Ohio,1996,OW,The Tax Burden on Tobacco,Cigarette Sales,Average Cost per pack,1.6680000000000001,$,Dollars,"(40.060210141, -82.404260056)","Table 13- Orzechowski and Walker, Tax Burden on Tobacco",POL,450POL,450CGS,455CGS,1,40.060210141, -82.404260056
